Antibody,Virus,Reference,Pubmed ID,IC50,IC80,ID50
polyclonal Donor 24,MGRM_AG_012,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_AG_013,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_C_001,Walker et al. Science 326:285 (2009a),19729618,,,175
polyclonal Donor 24,MGRM_C_002,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_C_004,Walker et al. Science 326:285 (2009a),19729618,,,183
polyclonal Donor 24,MGRM_C_005,Walker et al. Science 326:285 (2009a),19729618,,,306
polyclonal Donor 24,MGRM_C_006,Walker et al. Science 326:285 (2009a),19729618,,,224
polyclonal Donor 24,MGRM_C_007,Walker et al. Science 326:285 (2009a),19729618,,,598
polyclonal Donor 24,MGRM_C_008,Walker et al. Science 326:285 (2009a),19729618,,,160
polyclonal Donor 24,MGRM_C_009,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_C_010,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_C_012,Walker et al. Science 326:285 (2009a),19729618,,,432
polyclonal Donor 24,MGRM_C_013,Walker et al. Science 326:285 (2009a),19729618,,,105
polyclonal Donor 24,MGRM_C_014,Walker et al. Science 326:285 (2009a),19729618,,,124
polyclonal Donor 24,MGRM_C_015,Walker et al. Science 326:285 (2009a),19729618,,,365
polyclonal Donor 24,MGRM_C_017,Walker et al. Science 326:285 (2009a),19729618,,,190
polyclonal Donor 24,MGRM_C_019,Walker et al. Science 326:285 (2009a),19729618,,,6894
polyclonal Donor 24,MGRM_C_020,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_C_022,Walker et al. Science 326:285 (2009a),19729618,,,126
polyclonal Donor 24,MGRM_C_023,Walker et al. Science 326:285 (2009a),19729618,,,220
polyclonal Donor 24,MGRM_C_024,Walker et al. Science 326:285 (2009a),19729618,,,494
polyclonal Donor 24,MGRM_C_025,Walker et al. Science 326:285 (2009a),19729618,,,434
polyclonal Donor 24,MGRM_CHRONIC_B_001,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_CHRONIC_B_002,Walker et al. Science 326:285 (2009a),19729618,,,220
polyclonal Donor 24,MGRM_CHRONIC_B_003,Walker et al. Science 326:285 (2009a),19729618,,,280
polyclonal Donor 24,MGRM_CHRONIC_B_004,Walker et al. Science 326:285 (2009a),19729618,,,1316
polyclonal Donor 24,MGRM_CHRONIC_B_008,Walker et al. Science 326:285 (2009a),19729618,,,140
polyclonal Donor 24,MGRM_CHRONIC_B_010,Walker et al. Science 326:285 (2009a),19729618,,,1640
polyclonal Donor 24,MGRM_CHRONIC_B_011,Walker et al. Science 326:285 (2009a),19729618,,,249
polyclonal Donor 24,MGRM_CHRONIC_B_012,Walker et al. Science 326:285 (2009a),19729618,,,304
polyclonal Donor 24,MGRM_CHRONIC_B_017,Walker et al. Science 326:285 (2009a),19729618,,,644
polyclonal Donor 24,MGRM_CHRONIC_B_018,Walker et al. Science 326:285 (2009a),19729618,,,180
polyclonal Donor 24,MGRM_CHRONIC_B_020,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_CHRONIC_B_023,Walker et al. Science 326:285 (2009a),19729618,,,286
polyclonal Donor 24,MGRM_CHRONIC_B_024,Walker et al. Science 326:285 (2009a),19729618,,,884
polyclonal Donor 24,MGRM_D_001,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_D_002,Walker et al. Science 326:285 (2009a),19729618,,,515
polyclonal Donor 24,MGRM_D_003,Walker et al. Science 326:285 (2009a),19729618,,,363
polyclonal Donor 24,MGRM_D_004,Walker et al. Science 326:285 (2009a),19729618,,,616
polyclonal Donor 24,MGRM_D_005,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_D_008,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_D_011,Walker et al. Science 326:285 (2009a),19729618,,,298
polyclonal Donor 24,MGRM_D_012,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_D_013,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_D_014,Walker et al. Science 326:285 (2009a),19729618,,,5127
polyclonal Donor 24,MGRM_D_016,Walker et al. Science 326:285 (2009a),19729618,,,364
polyclonal Donor 24,MGRM_D_018,Walker et al. Science 326:285 (2009a),19729618,,,883
polyclonal Donor 24,MGRM_D_019,Walker et al. Science 326:285 (2009a),19729618,,,497
polyclonal Donor 24,MGRM_D_020,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_D_021,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_D_022,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_D_024,Walker et al. Science 326:285 (2009a),19729618,,,239
polyclonal Donor 24,MGRM_D_026,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_D_028,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_D_029,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_F1_004,Walker et al. Science 326:285 (2009a),19729618,,,104
polyclonal Donor 24,MGRM_F1_006,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_F1_008,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_F1_010,Walker et al. Science 326:285 (2009a),19729618,,,634
polyclonal Donor 24,MGRM_F1_012,Walker et al. Science 326:285 (2009a),19729618,,,866
polyclonal Donor 24,MGRM_F1_013,Walker et al. Science 326:285 (2009a),19729618,,,142
polyclonal Donor 24,MGRM_F1_014,Walker et al. Science 326:285 (2009a),19729618,,,437
polyclonal Donor 24,MGRM_F1_015,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_F1_016,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_F1_017,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_F1_018,Walker et al. Science 326:285 (2009a),19729618,,,432
polyclonal Donor 24,MGRM_F1_020,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_F1_021,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_F1_022,Walker et al. Science 326:285 (2009a),19729618,,,246
polyclonal Donor 24,MGRM_F1_023,Walker et al. Science 326:285 (2009a),19729618,,,101
polyclonal Donor 24,MGRM_G_001,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_G_004,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_G_006,Walker et al. Science 326:285 (2009a),19729618,,,116
polyclonal Donor 24,MGRM_G_009,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_G_011,Walker et al. Science 326:285 (2009a),19729618,,,150
polyclonal Donor 24,MGRM_G_013,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_G_014,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_G_015,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_G_016,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_G_017,Walker et al. Science 326:285 (2009a),19729618,,,453
polyclonal Donor 24,MGRM_G_019,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_G_024,Walker et al. Science 326:285 (2009a),19729618,,,236
polyclonal Donor 24,MGRM_G_025,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,MGRM_G_027,Walker et al. Science 326:285 (2009a),19729618,,,351
polyclonal Donor 24,MGRM_G_028,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,NL43,Walker et al. Science 326:285 (2009a),19729618,,,1488
polyclonal Donor 24,PVO_4,Walker et al. Science 326:285 (2009a),19729618,,,171
polyclonal Donor 24,QH0692_42,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,SC422_8,Walker et al. Science 326:285 (2009a),19729618,,,182
polyclonal Donor 24,SF162,Walker et al. Science 326:285 (2009a),19729618,,,9777
polyclonal Donor 24,THRO4156,Walker et al. Science 326:285 (2009a),19729618,,,<100
polyclonal Donor 24,TRJO4551_58,Walker et al. Science 326:285 (2009a),19729618,,,171
polyclonal Donor 24,TRO_11,Walker et al. Science 326:285 (2009a),19729618,,,222
polyclonal Donor 24,UG024_2,Walker et al. Science 326:285 (2009a),19729618,,,112
polyclonal Donor 24,UG037_8,Walker et al. Science 326:285 (2009a),19729618,,,1252
polyclonal Donor 24,VLGC_A1,Walker et al. Science 326:285 (2009a),19729618,,,197
polyclonal Donor 24,VLGC_B3,Walker et al. Science 326:285 (2009a),19729618,,,244
polyclonal Donor 24,ZA012_29,Walker et al. Science 326:285 (2009a),19729618,,,188
polyclonal Donor 27845,0013095_2_11,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,>500,,
polyclonal Donor 27845,001428_2_42,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,61.6,,
polyclonal Donor 27845,231965_C1,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,113.6,,
polyclonal Donor 27845,242_14,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,231,,
polyclonal Donor 27845,246_F3_C10_2,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,104.3,,
polyclonal Donor 27845,247_23,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,67.2,,
polyclonal Donor 27845,25710_2_43,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,95,,
polyclonal Donor 27845,26191_2_48,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,>500,,
polyclonal Donor 27845,3168_V4_C10,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,169.5,,
polyclonal Donor 27845,398_F1_F6_20,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,49.2,,
polyclonal Donor 27845,620345_C1,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,61.2,,
polyclonal Donor 27845,703010217_B6,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,304.5,,
polyclonal Donor 27845,7165_18,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,88.9,,
polyclonal Donor 27845,BJOX002000_03_2,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,>500,,
polyclonal Donor 27845,CE1176_A3,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,88.4,,
polyclonal Donor 27845,CH038_12,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,175.4,,
polyclonal Donor 27845,CH070_1,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,>500,,
polyclonal Donor 27845,CH119_10,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,186.4,,
polyclonal Donor 27845,CNE5,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,92,,
polyclonal Donor 27845,CNE55,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,53.6,,
polyclonal Donor 27845,CNE8,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,72.7,,
polyclonal Donor 27845,KER2008_12,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,39.5,,
polyclonal Donor 27845,M02138,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,80.3,,
polyclonal Donor 27845,Q259_17,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,279.6,,
polyclonal Donor 27845,Q461_E2,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,>500,,
polyclonal Donor 27845,TH976_17,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,165.5,,
polyclonal Donor 27845,TRO_11,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,83.9,,
polyclonal Donor 27845,X1632_S2_B10,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,77.1,,
polyclonal Donor 27845,X2278_C2_B6,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,66.7,,
polyclonal Donor 27845,YU2,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,205.5,,
polyclonal Donor 27845,ZM135_10A,Schoofs et al. Immunity 50:1513 (2019) - set 2,31126879,391.4,,
polyclonal Donor 31,0260_V5_C36,Falkowska et al. Immunity 40:657 (2014),24768347,,,127
polyclonal Donor 31,231966_C2,Falkowska et al. Immunity 40:657 (2014),24768347,,,235
polyclonal Donor 31,235_47,Falkowska et al. Immunity 40:657 (2014),24768347,,,<50
polyclonal Donor 31,620345_C1,Falkowska et al. Immunity 40:657 (2014),24768347,,,58
polyclonal Donor 31,6540_V4_C1,Falkowska et al. Immunity 40:657 (2014),24768347,,,139
polyclonal Donor 31,89_F1_2_25,Falkowska et al. Immunity 40:657 (2014),24768347,,,<50
polyclonal Donor 31,A07412M1_VRC12,Falkowska et al. Immunity 40:657 (2014),24768347,,,135
polyclonal Donor 31,BF1266_431A,Falkowska et al. Immunity 40:657 (2014),24768347,,,613
polyclonal Donor 31,BJOX009000_02_4,Falkowska et al. Immunity 40:657 (2014),24768347,,,302
polyclonal Donor 31,CAP45_G3,Falkowska et al. Immunity 40:657 (2014),24768347,,,804
polyclonal Donor 31,CNE17,Falkowska et al. Immunity 40:657 (2014),24768347,,,196
polyclonal Donor 31,CNE52,Falkowska et al. Immunity 40:657 (2014),24768347,,,728
polyclonal Donor 31,DU422_1,Falkowska et al. Immunity 40:657 (2014),24768347,,,328
polyclonal Donor 31,PVO_4,Falkowska et al. Immunity 40:657 (2014),24768347,,,131
polyclonal Donor 31,Q23_17,Falkowska et al. Immunity 40:657 (2014),24768347,,,465
polyclonal Donor 31,Q461_E2,Falkowska et al. Immunity 40:657 (2014),24768347,,,162
polyclonal Donor 31,QH0692_42,Falkowska et al. Immunity 40:657 (2014),24768347,,,51
polyclonal Donor 31,R1166_C1,Falkowska et al. Immunity 40:657 (2014),24768347,,,155
polyclonal Donor 31,T250_4,Falkowska et al. Immunity 40:657 (2014),24768347,,,562
polyclonal Donor 31,T251_18,Falkowska et al. Immunity 40:657 (2014),24768347,,,<50
polyclonal Donor 31,THRO4156,Falkowska et al. Immunity 40:657 (2014),24768347,,,82
polyclonal Donor 31,TRJO4551_58,Falkowska et al. Immunity 40:657 (2014),24768347,,,110
polyclonal Donor 31,X1632_S2_B10,Falkowska et al. Immunity 40:657 (2014),24768347,,,154
polyclonal Donor 31,X2131_C1_B5,Falkowska et al. Immunity 40:657 (2014),24768347,,,1738
polyclonal Donor 31,ZM233_6,Falkowska et al. Immunity 40:657 (2014),24768347,,,232
polyclonal Donor 36,6535_3,Walker et al. Nature 477:466 (2011),21849977,,,848
polyclonal Donor 36,92BR020,Walker et al. Nature 477:466 (2011),21849977,,,741.3
polyclonal Donor 36,92RW008,Walker et al. Nature 477:466 (2011),21849977,,,2084.1
polyclonal Donor 36,92RW009,Walker et al. Nature 477:466 (2011),21849977,,,241
polyclonal Donor 36,92RW020_2,Walker et al. Nature 477:466 (2011),21849977,,,2617.1
polyclonal Donor 36,92RW021,Walker et al. Nature 477:466 (2011),21849977,,,4204.8
polyclonal Donor 36,92RW024,Walker et al. Nature 477:466 (2011),21849977,,,149.7
polyclonal Donor 36,92RW026,Walker et al. Nature 477:466 (2011),21849977,,,2183.4
polyclonal Donor 36,92TH021,Walker et al. Nature 477:466 (2011),21849977,,,3301.2
polyclonal Donor 36,92UG001,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,92UG005,Walker et al. Nature 477:466 (2011),21849977,,,590.3
polyclonal Donor 36,92UG031,Walker et al. Nature 477:466 (2011),21849977,,,422.2
polyclonal Donor 36,92UG046,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,93IN905,Walker et al. Nature 477:466 (2011),21849977,,,1313.8
polyclonal Donor 36,93MW959,Walker et al. Nature 477:466 (2011),21849977,,,176.1
polyclonal Donor 36,93RW029,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,93TH305,Walker et al. Nature 477:466 (2011),21849977,,,1520.7
polyclonal Donor 36,93UG077,Walker et al. Nature 477:466 (2011),21849977,,,707.2
polyclonal Donor 36,94KE105,Walker et al. Nature 477:466 (2011),21849977,,,4540.1
polyclonal Donor 36,94UG103,Walker et al. Nature 477:466 (2011),21849977,,,1138.4
polyclonal Donor 36,94UG114,Walker et al. Nature 477:466 (2011),21849977,,,292.1
polyclonal Donor 36,98CN006,Walker et al. Nature 477:466 (2011),21849977,,,367
polyclonal Donor 36,98CN009,Walker et al. Nature 477:466 (2011),21849977,,,756.3
polyclonal Donor 36,98IN022,Walker et al. Nature 477:466 (2011),21849977,,,729.6
polyclonal Donor 36,APV_13,Walker et al. Nature 477:466 (2011),21849977,,,1460.1
polyclonal Donor 36,APV_17,Walker et al. Nature 477:466 (2011),21849977,,,279.4
polyclonal Donor 36,APV_6,Walker et al. Nature 477:466 (2011),21849977,,,512.9
polyclonal Donor 36,CAAN5342,Walker et al. Nature 477:466 (2011),21849977,,,148.8
polyclonal Donor 36,CMU02,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,JRCSF,Walker et al. Nature 477:466 (2011),21849977,,,2371.1
polyclonal Donor 36,JRFL,Walker et al. Nature 477:466 (2011),21849977,,,858.2
polyclonal Donor 36,MGRM_A_001,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_A_002,Walker et al. Nature 477:466 (2011),21849977,,,2782.2
polyclonal Donor 36,MGRM_A_003,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_A_004,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_A_005,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_A_006,Walker et al. Nature 477:466 (2011),21849977,,,120
polyclonal Donor 36,MGRM_A_007,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_A_008,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_A_009,Walker et al. Nature 477:466 (2011),21849977,,,1611.4
polyclonal Donor 36,MGRM_A_010,Walker et al. Nature 477:466 (2011),21849977,,,2779.2
polyclonal Donor 36,MGRM_A_011,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_A_012,Walker et al. Nature 477:466 (2011),21849977,,,270.6
polyclonal Donor 36,MGRM_A_013,Walker et al. Nature 477:466 (2011),21849977,,,835.9
polyclonal Donor 36,MGRM_A_014,Walker et al. Nature 477:466 (2011),21849977,,,705.2
polyclonal Donor 36,MGRM_AE_001,Walker et al. Nature 477:466 (2011),21849977,,,222.6
polyclonal Donor 36,MGRM_AE_002,Walker et al. Nature 477:466 (2011),21849977,,,254
polyclonal Donor 36,MGRM_AE_003,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_AE_004,Walker et al. Nature 477:466 (2011),21849977,,,131.7
polyclonal Donor 36,MGRM_AE_005,Walker et al. Nature 477:466 (2011),21849977,,,2772.2
polyclonal Donor 36,MGRM_AE_006,Walker et al. Nature 477:466 (2011),21849977,,,1352.7
polyclonal Donor 36,MGRM_AE_007,Walker et al. Nature 477:466 (2011),21849977,,,444.5
polyclonal Donor 36,MGRM_AE_008,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_AG_001,Walker et al. Nature 477:466 (2011),21849977,,,302.2
polyclonal Donor 36,MGRM_AG_002,Walker et al. Nature 477:466 (2011),21849977,,,139.4
polyclonal Donor 36,MGRM_AG_003,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_AG_005,Walker et al. Nature 477:466 (2011),21849977,,,865.9
polyclonal Donor 36,MGRM_AG_006,Walker et al. Nature 477:466 (2011),21849977,,,4106
polyclonal Donor 36,MGRM_AG_008,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_AG_009,Walker et al. Nature 477:466 (2011),21849977,,,220.2
polyclonal Donor 36,MGRM_AG_011,Walker et al. Nature 477:466 (2011),21849977,,,228.1
polyclonal Donor 36,MGRM_AG_012,Walker et al. Nature 477:466 (2011),21849977,,,136.6
polyclonal Donor 36,MGRM_AG_013,Walker et al. Nature 477:466 (2011),21849977,,,2055.6
polyclonal Donor 36,MGRM_C_001,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_C_002,Walker et al. Nature 477:466 (2011),21849977,,,704.1
polyclonal Donor 36,MGRM_C_004,Walker et al. Nature 477:466 (2011),21849977,,,327.9
polyclonal Donor 36,MGRM_C_005,Walker et al. Nature 477:466 (2011),21849977,,,383
polyclonal Donor 36,MGRM_C_006,Walker et al. Nature 477:466 (2011),21849977,,,532.3
polyclonal Donor 36,MGRM_C_007,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_C_008,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_C_009,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_C_010,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_C_012,Walker et al. Nature 477:466 (2011),21849977,,,169.8
polyclonal Donor 36,MGRM_C_013,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_C_014,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_C_015,Walker et al. Nature 477:466 (2011),21849977,,,253.4
polyclonal Donor 36,MGRM_C_017,Walker et al. Nature 477:466 (2011),21849977,,,266.4
polyclonal Donor 36,MGRM_C_019,Walker et al. Nature 477:466 (2011),21849977,,,1383.6
polyclonal Donor 36,MGRM_C_020,Walker et al. Nature 477:466 (2011),21849977,,,115.3
polyclonal Donor 36,MGRM_C_022,Walker et al. Nature 477:466 (2011),21849977,,,725.8
polyclonal Donor 36,MGRM_C_023,Walker et al. Nature 477:466 (2011),21849977,,,285.3
polyclonal Donor 36,MGRM_C_024,Walker et al. Nature 477:466 (2011),21849977,,,<100
polyclonal Donor 36,MGRM_C_025,Walker et al. Nature 477:466 (2011),21849977,,,129.6
polyclonal Donor 36,MGRM_C_026,Walker et al. Nature 477:466 (2011),21849977,,,2438.1
polyclonal Donor 36,MGRM_C_027,Walker et al. Nature 477:466 (2011),21849977,,,1636.4
polyclonal Donor 36,MGRM_C_028,Walker et al. Nature 477:466 (2011),21849977,,,<100
